SN,Region,Site ID,Site Class,Snag Category,Sub Category,Snag Severity,Visit Date,Closing Date,Status,SnagFlag,Open Month,Closed Month
98212,AUH,AUH5002-3,CLASS A,AIR CONDITIONING,OUTDOOR AC CONDENSER MOTOR FAULTY,MAJOR,2026-03-17,,OPEN,KEEP_OPEN,March-26,
85114,DXB,DXB2589,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-05,2026-01-05,CLOSED,CLOSED_UNIQUE,January-26,January-26
85116,DXB,DXB1273,CLASS C,DC SYSTEM,RECTIFIER MODULE FAULTY,MINOR,2026-01-05,,OPEN,KEEP_OPEN,January-26,
85141,DXB,DXB2357,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-05,2026-01-05,CLOSED,CLOSED_UNIQUE,January-26,January-26
85147,DXB,DXB0158,CLASS C,DC SYSTEM,DC SYSTEM - OTHERS,MINOR,2026-01-06,,OPEN,KEEP_OPEN,January-26,
85155,DXB,RAK3763,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-05,2026-01-05,CLOSED,CLOSED_UNIQUE,January-26,January-26
85162,DXB,RAK2470,CLASS C,FIRE SYSTEMS,FIRE SYSTEMS - OTHERS,MINOR,2026-01-05,2026-01-05,CLOSED,CLOSED_UNIQUE,January-26,January-26
85168,DXB,RAK3236,CLASS C,BATTERY,BATTERY FAULTY,MINOR,2026-01-06,2026-01-06,CLOSED,CLOSED_UNIQUE,January-26,January-26
85171,DXB,RAK3236,CLASS C,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-06,,OPEN,KEEP_OPEN,January-26,
85179,DXB,RAK2780,CLASS C,FIRE SYSTEMS,FIRE SYSTEMS - OTHERS,MINOR,2026-01-06,2026-01-06,CLOSED,CLOSED_UNIQUE,January-26,January-26
85190,DXB,RAK2885,CLASS C,AIR CONDITIONING,AIR CONDITIONING - OTHERS,MINOR,2026-01-06,2026-01-06,CLOSED,CLOSED_UNIQUE,January-26,January-26
85191,DXB,RAK2885,CLASS C,BATTERY,AGED BATTERY,MINOR,2026-01-06,2026-01-06,CLOSED,CLOSED_UNIQUE,January-26,January-26
85193,DXB,RAK2885,CLASS C,CIVIL,SHELTER PADLOCK HOOK IS CUT,MAJOR,2026-01-06,2026-01-22,CLOSED,CLOSED_UNIQUE,January-26,January-26
85195,DXB,UAQ2912,CLASS B,CIVIL,BOUNDARY WALL DAMAGED,MINOR,2026-01-07,2026-01-23,CLOSED,CLOSED_UNIQUE,January-26,January-26
85196,DXB,UAQ2912,CLASS B,AIR CONDITIONING,AIR CONDITIONING - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85197,DXB,UAQ2912,CLASS B,CIVIL,CIVIL - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85198,DXB,UAQ2912,CLASS B,SHELTER,SITE ID DAMAGED,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85201,DXB,RAK2721,CLASS A,CIVIL,BOUNDARY WALL DAMAGED,MINOR,2026-01-07,2026-03-14,CLOSED,CLOSED_UNIQUE,January-26,March-26
85202,DXB,RAK2721,CLASS A,AIR CONDITIONING,AIR CONDITIONING - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
97880,DXB,RAK2721,CLASS A,BATTERY,AGED BATTERY,MAJOR,2026-03-14,,OPEN,KEEP_OPEN,March-26,
85207,DXB,RAK1162,CLASS C,TI,TI - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85209,DXB,UAQ2912,CLASS B,FIRE SYSTEMS,FIRE ALARM SMOKE DETECTOR SENSOR FAULTY,MINOR,2026-01-07,2026-02-05,CLOSED,CLOSED_UNIQUE,January-26,February-26
85210,DXB,UAQ2912,CLASS B,AIR CONDITIONING,OUTDOOR AC CONDENSER MOTOR FAULTY,MAJOR,2026-01-07,2026-01-12,CLOSED,CLOSED_UNIQUE,January-26,January-26
96862,AUH,AAN5001,CLASS A,CIVIL,"MAIN GATE LOCK, HINGES, AND ALIGNMENT NEED REPAIRING",MAJOR,2026-03-10,,OPEN,KEEP_OPEN,March-26,
96863,AUH,AAN5001,CLASS A,POWER METER,POWER METER CABLES ARE DAMANGED,MAJOR,2026-03-10,2026-03-09,CLOSED,CLOSED_UNIQUE,March-26,March-26
85227,AUH,AAN2507,CLASS C,FIRE SYSTEMS,FIRE ALARM CONTROL PANEL FAULTY,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85234,AUH,AAN2507,CLASS C,AIR CONDITIONING,OUTDOOR AC CONDENSER MOTOR FAULTY,MAJOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85242,AUH,AAN2527,CLASS C,POWER METER,POWER METER CABLES ARE DAMANGED,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85243,AUH,AAN2527,CLASS C,SHELTER,DOOR SENSOR FAULTY,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85244,AUH,AAN2527,CLASS C,SHELTER,EXTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85246,DXB,AJM2191,CLASS C,CIVIL,TOWER FOUNDATION PAINT IS EXFOLIATED,MINOR,2026-01-07,2026-02-21,CLOSED,CLOSED_UNIQUE,January-26,February-26
85248,DXB,AJM2191,CLASS C,AIR CONDITIONING,AC FILTER REPLACED,MINOR,2026-01-07,2026-02-11,CLOSED,CLOSED_UNIQUE,January-26,February-26
85249,DXB,AJM2191,CLASS C,SHELTER,INTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85250,DXB,AJM2191,CLASS C,AWL,AWL CONTROL PANEL FAULTY,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85252,DXB,AJM3818,CLASS C,AWL,AWL CONTROL PANEL FAULTY,MINOR,2026-01-07,2026-03-13,CLOSED,CLOSED_UNIQUE,January-26,March-26
85257,AUH,AUH6516,CLASS C,TI,TI - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85259,AUH,AUH6517,CLASS C,TI,TI - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85262,AUH,AUH2097,CLASS A,CIVIL,TOWER STRUCTURE PAINT IS EXFOLIATED,MINOR,2026-01-07,2026-02-18,CLOSED,CLOSED_UNIQUE,January-26,February-26
85270,AUH,AUH2336,CLASS A,CIVIL,TOWER STRUCTURE PAINT IS EXFOLIATED,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85282,AUH,AUH2144,CLASS C,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85285,AUH,AUH2144,CLASS C,CIVIL,SAFETY ROPE DAMAGED,MINOR,2026-01-07,2026-01-22,CLOSED,CLOSED_UNIQUE,January-26,January-26
85300,DXB,AJM0864,CLASS C,TI,TI - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85312,DXB,DXB1886,CLASS C,CIVIL,SAFETY ROPE DAMAGED,MINOR,2026-01-07,2026-01-23,CLOSED,CLOSED_UNIQUE,January-26,January-26
85320,DXB,DXB1886,CLASS C,AIR CONDITIONING,LAC SWITCH FAULTY,MINOR,2026-01-07,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85323,DXB,DXB1886,CLASS C,CIVIL,BOUNDARY WALL DAMAGED,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85327,DXB,DXB2619,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85331,DXB,DXB2617,CLASS C,OTHERS,OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85346,AUH,AAN2549,CLASS C,FIRE SYSTEMS,FIRE SYSTEMS - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85348,AUH,AAN2549,CLASS C,TI,TI - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85349,AUH,AAN2549,CLASS C,SHELTER,INTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85368,DXB,DXB2284,CLASS A,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85372,DXB,IDX0468,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85376,AUH,AUH0487,CLASS C,EXTERNAL ALARMS,NOT WORKING,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85384,AUH,AUH0563,CLASS C,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85396,AUH,AUH2918-1,CLASS A,FIRE SYSTEMS,FIRE ALARM BATTERY FAULTY,MAJOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85403,AUH,AUH3630,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85404,DXB,SHJ2373,CLASS C,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85406,DXB,SHJ2373,CLASS C,SHELTER,INTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85411,DXB,SHJ2373,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85413,DXB,ISH0217,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85419,DXB,DXB3155,CLASS A,CIVIL,SHELTER ROOF WATERPROOFING,MAJOR,2026-01-07,2026-01-19,CLOSED,CLOSED_UNIQUE,January-26,January-26
85424,DXB,DXB3155,CLASS A,MDB,MDB - OTHERS,MINOR,2026-01-07,2026-03-14,CLOSED,CLOSED_UNIQUE,January-26,March-26
85425,DXB,DXB3155,CLASS A,POWER METER,POWER METER CABLES ARE DAMANGED,MAJOR,2026-01-07,2026-03-14,CLOSED,CLOSED_UNIQUE,January-26,March-26
85427,DXB,DXB2309,CLASS A,POWER METER,POWER METER CABLES ARE DAMANGED,MAJOR,2026-01-07,2026-01-10,CLOSED,CLOSED_UNIQUE,January-26,January-26
85428,DXB,DXB2309,CLASS A,POWER METER,POWER METER CABINET DAMAGED,MAJOR,2026-01-07,2026-01-10,CLOSED,CLOSED_UNIQUE,January-26,January-26
85433,DXB,DXB2309,CLASS A,SHELTER,INTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-07,2026-01-10,CLOSED,CLOSED_UNIQUE,January-26,January-26
85449,AUH,AUH0698,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85461,AUH,AUH2402,CLASS A,AIR CONDITIONING,AIR CONDITIONING - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85466,AUH,AUH3311,CLASS C,EXTERNAL ALARMS,LOOPED ALARMS,MINOR,2026-01-07,2026-02-05,CLOSED,CLOSED_UNIQUE,January-26,February-26
85467,AUH,AUH2674,CLASS A,FIRE SYSTEMS,FIRE ALARM BATTERY FAULTY,MAJOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85476,DXB,DXB1756,CLASS C,AIR CONDITIONING,AC NOT COOLING,MAJOR,2026-01-07,2026-02-26,CLOSED,CLOSED_UNIQUE,January-26,February-26
85477,DXB,DXB1756,CLASS C,FIRE SYSTEMS,FIRE SYSTEMS - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85478,DXB,DXB1756,CLASS C,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-07,2026-01-22,CLOSED,CLOSED_UNIQUE,January-26,January-26
85480,DXB,DXB1866,CLASS A,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-07,2026-01-23,CLOSED,CLOSED_UNIQUE,January-26,January-26
85481,DXB,DXB1866,CLASS A,BATTERY,BATTERY FAULTY,MAJOR,2026-01-07,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85487,DXB,DXB2851,CLASS A,CIVIL,GUIDE WIRE DAMAGED,MINOR,2026-01-07,2026-01-20,CLOSED,CLOSED_UNIQUE,January-26,January-26
85488,DXB,DXB2851,CLASS A,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-07,2026-03-13,CLOSED,CLOSED_UNIQUE,January-26,March-26
85496,DXB,RAK3744,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85498,DXB,RAK2761,CLASS C,AIR CONDITIONING,LAC SWITCH FAULTY,MINOR,2026-01-07,2026-02-25,CLOSED,CLOSED_UNIQUE,January-26,February-26
85508,DXB,RAK3524,CLASS C,CIVIL,TOWER FOUNDATION PAINT IS EXFOLIATED,MINOR,2026-01-07,,OPEN,KEEP_OPEN,January-26,
85509,DXB,RAK3524,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-07,2026-01-07,CLOSED,CLOSED_UNIQUE,January-26,January-26
85511,AUH,AAN2512,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85512,AUH,AAN2512,CLASS C,AWL,AWL PHOTOCELL FAULTY,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85515,AUH,AAN2512,CLASS C,CIVIL,TOWER FOUNDATION PAINT IS EXFOLIATED,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85516,AUH,AAN2512,CLASS C,CIVIL,BOUNDARY WALL DAMAGED,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85520,AUH,AAN2512,CLASS C,SHELTER,EXTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85521,AUH,AAN2512,CLASS C,EXTERNAL ALARMS,NOT WORKING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85525,AUH,AAN3570,CLASS C,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85526,AUH,AAN3570,CLASS C,EXTERNAL ALARMS,NOT WORKING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85533,AUH,AAN2486,CLASS C,CIVIL,SHELTER ROOF WATERPROOFING,MINOR,2026-01-08,2026-02-14,CLOSED,CLOSED_UNIQUE,January-26,February-26
85553,AUH,AUH2420,CLASS A,CIVIL,GUIDE WIRE DAMAGED,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85560,AUH,AUH2433,CLASS A,OTHERS,OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85561,AUH,AUH2433,CLASS A,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-08,2026-01-20,CLOSED,CLOSED_UNIQUE,January-26,January-26
85569,AUH,AUH2437,CLASS A,TI,TI - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85584,AUH,AUH2032,CLASS C,DC SYSTEM,AIR FILTER DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85585,AUH,AUH2032,CLASS C,AIR CONDITIONING,CONTROL PANEL FAULTY,MAJOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85588,AUH,AUH2240,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85590,DXB,AJM2303,CLASS A,DC SYSTEM,DC SYSTEM - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85593,DXB,AJM2303,CLASS A,SHELTER,EXTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85595,DXB,AJM2303,CLASS A,CIVIL,SHELTER WALL NEEDS REPAINTING,MINOR,2026-01-08,2026-01-30,CLOSED,CLOSED_UNIQUE,January-26,January-26
85598,DXB,AJM2187,CLASS A,CIVIL,"MAIN GATE LOCK, HINGES, AND ALIGNMENT NEED REPAIRING",MAJOR,2026-01-08,2026-01-21,CLOSED,CLOSED_UNIQUE,January-26,January-26
85602,DXB,AJM2187,CLASS A,AIR CONDITIONING,AC FAN FAULTY,MAJOR,2026-01-08,2026-01-13,CLOSED,CLOSED_UNIQUE,January-26,January-26
85603,DXB,AJM0973,CLASS C,DC SYSTEM,DC SYSTEM - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85604,DXB,AJM0973,CLASS C,TI,TI - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85605,DXB,AJM0973,CLASS C,OTHERS,OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85617,DXB,DXB3769,CLASS C,SHELTER,SHELTER - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85619,DXB,DUB0259,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85621,DXB,DUB0438,CLASS C,DC SYSTEM,DC SYSTEM - OTHERS,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85624,DXB,DXB1671,CLASS C,CIVIL,SHELTER ROOF REPAIR,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85625,DXB,DXB1671,CLASS C,AIR CONDITIONING,AIR CONDITIONING - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85627,DXB,DXB1671,CLASS C,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85632,DXB,DXB1671,CLASS C,CIVIL,GROUND LEVELING,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85637,DXB,DXB3127,CLASS C,CIVIL,SHELTER ROOF REPAIR,MINOR,2026-01-08,2026-01-21,CLOSED,CLOSED_UNIQUE,January-26,January-26
85639,DXB,DXB3127,CLASS C,AIR CONDITIONING,AIR CONDITIONING - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85640,DXB,DXB3127,CLASS C,POWER METER,POWER METER - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85645,DXB,DXB2821,CLASS C,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85651,DXB,DXB2821,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85652,DXB,DXB2821,CLASS C,OTHERS,PLANTATION,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85653,DXB,DXB2821,CLASS C,CIVIL,TOWER FOUNDATION PAINT IS EXFOLIATED,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85654,DXB,DXB2821,CLASS C,EXTERNAL ALARMS,NOT WORKING,MINOR,2026-01-08,2026-02-28,CLOSED,CLOSED_UNIQUE,January-26,February-26
85655,DXB,SHJ2054,CLASS A,AIR CONDITIONING,AC RELAY FAULTY,MAJOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85673,AUH,AAN2009,CLASS A,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85674,AUH,AAN2009,CLASS A,CIVIL,SHELTER STEP NEEDS REPAIRING,MINOR,2026-01-08,2026-01-23,CLOSED,CLOSED_UNIQUE,January-26,January-26
85677,AUH,AAN2826,CLASS C,CIVIL,BOUNDARY WALL PAINT WORK,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85678,AUH,AAN2826,CLASS C,TI,TI - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85686,AUH,AAN2824,CLASS C,CIVIL,MAIN GATE IS RUSTED AND NEEDS REPAINTING,MINOR,2026-01-08,2026-01-23,CLOSED,CLOSED_UNIQUE,January-26,January-26
85700,AUH,AUH2378,CLASS C,CIVIL,SHELTER ROOF WATERPROOFING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85702,AUH,AUH2284,CLASS C,CIVIL,SHELTER ROOF REPAIR,MINOR,2026-01-08,2026-01-24,CLOSED,CLOSED_UNIQUE,January-26,January-26
85703,AUH,AUH2284,CLASS C,FIRE SYSTEMS,FIRE SYSTEMS - OTHERS,MINOR,2026-01-08,2026-01-15,CLOSED,CLOSED_UNIQUE,January-26,January-26
85720,AUH,AUH2910,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85721,AUH,AUH2910,CLASS C,AIR CONDITIONING,INDOOR AC BLOWER MOTOR FAULTY,MAJOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85725,AUH,AUH3449,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85729,DXB,SHJ2260,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85730,DXB,SHJ2260,CLASS C,BATTERY,TEMPERATURE SENSOR,MAJOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85736,DXB,ISH0187,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85738,DXB,IDX0870,CLASS C,MDB,MDB - OTHERS,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85739,DXB,IDX0870,CLASS C,EXTERNAL ALARMS,NOT WORKING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85744,DXB,DXB3554,CLASS C,SHELTER,EXTERNAL LIGHTING BULB FAULTY,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85748,DXB,DXB0510,CLASS C,EXTERNAL ALARMS,NOT WORKING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85773,DXB,DXB3132,CLASS C,OTHERS,PLANTATION,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85776,DXB,FUJ0645,CLASS C,DC SYSTEM,CONTROL PANEL DISPLAY FAULTY,MAJOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85785,DXB,DXB2944,CLASS C,CIVIL,SHELTER WALL NEEDS REPAINTING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85786,DXB,DXB2944,CLASS C,FIRE SYSTEMS,FIRE SUPRESSION SYSTEM REQUIRES RECHARGING,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85787,DXB,DXB2944,CLASS C,SHELTER,DOOR SENSOR FAULTY,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85788,DXB,DXB2646,CLASS C,CIVIL,SHELTER ROOF REPAIR,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85790,DXB,DXB2646,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85793,DXB,DXB1153,CLASS A,CIVIL,BOUNDARY WALL DAMAGED,MINOR,2026-01-08,,OPEN,KEEP_OPEN,January-26,
85801,DXB,RAK2940,CLASS C,DC SYSTEM,DC SYSTEM - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85806,DXB,RAK3195,CLASS C,OTHERS,GARBAGE,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85808,DXB,UAQ1584,CLASS C,OTHERS,OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85809,DXB,UAQ3129,CLASS B,OTHERS,OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85812,DXB,RAK2722,CLASS A,POWER METER,POWER METER - OTHERS,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85813,DXB,RAK2722,CLASS A,CIVIL,TOWER FOUNDATION PAINT IS EXFOLIATED,MINOR,2026-01-08,2026-01-08,CLOSED,CLOSED_UNIQUE,January-26,January-26
85816,DXB,RAK2722,CLASS A,AIR CONDITIONING,LAC SWITCH FAULTY,MAJOR,2026-01-08,2026-01-27,CLOSED,CLOSED_UNIQUE,January-26,January-26
85819,DXB,RAK1508,CLASS C,EXTERNAL ALARMS,EXTERNAL ALARMS - OTHERS,MINOR,2026-01-09,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85824,DXB,RAK2706,CLASS B,BATTERY,AGED BATTERY,MAJOR,2026-01-09,,OPEN,KEEP_OPEN,January-26,
85825,DXB,RAK3993,CLASS C,TI,TI - OTHERS,MINOR,2026-01-09,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85843,AUH,AAN2042,CLASS A,CIVIL,SHELTER ROOF REPAIR,MAJOR,2026-01-09,2026-01-23,CLOSED,CLOSED_UNIQUE,January-26,January-26
85853,AUH,AAN2046,CLASS A,AIR CONDITIONING,AC CONTACTOR FAULTY,MAJOR,2026-01-09,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85861,AUH,AUH0455,CLASS A,MDB,MDB - OTHERS,MINOR,2026-01-09,,OPEN,KEEP_OPEN,January-26,
85865,AUH,AUH2080,CLASS A,BATTERY,WEAK BATTERY,MAJOR,2026-01-09,2026-02-06,CLOSED,CLOSED_UNIQUE,January-26,February-26
85866,AUH,AUH2080,CLASS A,BATTERY,WEAK BATTERY,MAJOR,2026-01-09,2026-02-06,CLOSED,CLOSED_UNIQUE,January-26,February-26
85868,AUH,AUH2080,CLASS A,CIVIL,CIVIL - OTHERS,MINOR,2026-01-09,,OPEN,KEEP_OPEN,January-26,
85872,AUH,AUH2449,CLASS C,CIVIL,SHELTER ROOF REPAIR,MINOR,2026-01-09,,OPEN,KEEP_OPEN,January-26,
85877,AUH,AUH2449,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-09,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85878,AUH,AUH2446,CLASS C,SHELTER,SITE ID DAMAGED,MINOR,2026-01-09,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85883,AUH,AUH2446,CLASS C,OTHERS,OTHERS,MINOR,2026-01-09,2026-01-09,CLOSED,CLOSED_UNIQUE,January-26,January-26
85884,AUH,AUH2410,CLASS A,CIVIL,CIVIL - OTHERS,MINOR,2026-01-09,,OPEN,KEEP_OPEN,January-26,
